<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2020.09.14,15:00:00,37.40,37.58,37.07,37.35,100,0,0
2020.09.15,15:00:00,37.26,38.09,37.23,37.90,100,0,0
2020.09.16,15:00:00,37.96,38.30,37.78,38.06,100,0,0
2020.09.17,15:00:00,38.10,38.47,37.85,37.87,100,0,0
2020.09.18,15:00:00,37.85,38.99,37.80,38.99,100,0,0
2020.09.21,15:00:00,39.00,39.13,38.60,38.60,100,0,0
2020.09.22,15:00:00,38.50,38.60,37.74,37.88,100,0,0
2020.09.23,15:00:00,37.82,38.05,37.40,37.50,100,0,0
2020.09.24,15:00:00,37.35,37.35,36.90,37.06,100,0,0
2020.09.25,15:00:00,37.10,37.40,37.08,37.18,100,0,0
2020.09.28,15:00:00,37.20,37.65,37.05,37.25,100,0,0
2020.09.29,15:00:00,37.35,37.45,36.27,36.31,100,0,0
2020.09.30,15:00:00,36.30,36.57,35.80,36.00,100,0,0
2020.10.09,15:00:00,36.40,36.80,36.13,36.18,100,0,0
2020.10.12,15:00:00,36.40,37.65,36.30,37.56,100,0,0
2020.10.13,15:00:00,37.48,38.01,37.13,37.79,100,0,0
2020.10.14,15:00:00,37.80,38.10,37.39,38.05,100,0,0
2020.10.15,15:00:00,38.14,39.23,38.05,39.01,100,0,0
2020.10.16,15:00:00,38.91,40.20,38.88,39.78,100,0,0
2020.10.19,15:00:00,40.29,41.55,39.89,39.99,100,0,0
2020.10.20,15:00:00,40.00,40.31,39.70,39.97,100,0,0
2020.10.21,15:00:00,40.06,40.87,39.99,40.80,100,0,0
2020.10.22,15:00:00,41.00,42.00,40.33,41.19,100,0,0
2020.10.23,15:00:00,40.91,42.10,40.86,41.22,100,0,0
