<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2020.09.21,15:00:00,162.20,164.93,156.58,156.70,100,0,0
2020.09.22,15:00:00,154.30,161.80,153.00,155.80,100,0,0
2020.09.23,15:00:00,155.81,157.01,153.39,155.40,100,0,0
2020.09.24,15:00:00,153.58,157.20,153.41,156.80,100,0,0
2020.09.25,15:00:00,156.54,160.82,155.51,157.39,100,0,0
2020.09.28,15:00:00,156.13,161.66,156.13,159.88,100,0,0
2020.09.29,15:00:00,161.51,166.87,160.30,162.05,100,0,0
2020.09.30,15:00:00,162.91,163.97,157.66,159.87,100,0,0
2020.10.09,15:00:00,163.22,163.80,160.66,163.65,100,0,0
2020.10.12,15:00:00,164.33,172.53,164.30,169.00,100,0,0
2020.10.13,15:00:00,166.00,166.32,164.23,165.62,100,0,0
2020.10.14,15:00:00,164.74,165.87,161.00,161.31,100,0,0
2020.10.15,15:00:00,162.98,163.39,159.24,159.90,100,0,0
2020.10.16,15:00:00,159.05,161.50,158.50,160.46,100,0,0
2020.10.19,15:00:00,163.22,163.98,156.65,157.02,100,0,0
2020.10.20,15:00:00,157.04,158.79,155.88,158.46,100,0,0
2020.10.21,15:00:00,158.86,158.86,156.00,156.66,100,0,0
2020.10.22,15:00:00,156.00,160.50,154.00,158.66,100,0,0
2020.10.23,15:00:00,158.67,159.50,154.20,154.98,100,0,0
2020.10.26,15:00:00,150.85,151.00,136.80,141.89,100,0,0
2020.10.27,15:00:00,139.51,141.06,138.20,140.60,100,0,0
2020.10.28,15:00:00,140.00,142.46,139.72,141.23,100,0,0
2020.10.29,15:00:00,138.00,142.38,137.02,139.93,100,0,0
2020.10.30,15:00:00,139.00,140.90,135.00,135.12,100,0,0
