<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2020.09.14,15:00:00,229.08,231.44,224.18,230.08,100,0,0
2020.09.15,15:00:00,230.00,231.40,228.00,230.33,100,0,0
2020.09.16,15:00:00,230.74,232.19,225.00,226.02,100,0,0
2020.09.17,15:00:00,222.06,226.00,218.90,222.65,100,0,0
2020.09.18,15:00:00,222.65,229.52,220.82,229.52,100,0,0
2020.09.21,15:00:00,228.00,229.55,224.47,224.90,100,0,0
2020.09.22,15:00:00,222.46,226.77,222.00,222.90,100,0,0
2020.09.23,15:00:00,216.60,221.49,212.46,219.32,100,0,0
2020.09.24,15:00:00,218.08,221.37,215.88,216.30,100,0,0
2020.09.25,15:00:00,217.01,219.44,216.37,217.20,100,0,0
2020.09.28,15:00:00,218.34,222.85,218.00,220.13,100,0,0
2020.09.29,15:00:00,222.00,222.80,218.77,219.73,100,0,0
2020.09.30,15:00:00,221.00,225.00,220.10,221.00,100,0,0
2020.10.09,15:00:00,225.00,229.55,223.29,227.57,100,0,0
2020.10.12,15:00:00,229.00,242.01,229.00,241.75,100,0,0
2020.10.13,15:00:00,241.75,244.60,238.84,242.27,100,0,0
2020.10.14,15:00:00,241.79,244.33,238.18,239.40,100,0,0
2020.10.15,15:00:00,239.51,240.50,238.34,238.91,100,0,0
2020.10.16,15:00:00,238.90,240.82,235.24,236.88,100,0,0
2020.10.19,15:00:00,240.00,241.60,234.60,236.18,100,0,0
2020.10.20,15:00:00,236.00,241.00,235.00,240.98,100,0,0
2020.10.21,15:00:00,240.98,243.70,239.69,241.77,100,0,0
2020.10.22,15:00:00,242.00,242.99,236.68,241.74,100,0,0
2020.10.23,15:00:00,240.79,242.24,236.30,236.63,100,0,0
